愈加,程度副词
愈来愈,程度副词
愈益,程度副词
远远,程度副词
越 ... 越,程度副词
越发,程度副词
越加,程度副词
越来越,程度副词
越是,程度副词
这般,程度副词
这样,程度副词
足,程度副词
足足,程度副词
点点滴滴,程度副词
多多少少,程度副词
怪,程度副词
好生,程度副词
还,程度副词
或多或少,程度副词
略,程度副词
略加,程度副词
略略,程度副词
略微,程度副词
略为,程度副词
蛮,程度副词
稍,程度副词
稍稍,程度副词
稍微,程度副词
稍为,程度副词
稍许,程度副词
挺,程度副词
未免,程度副词
相当,程度副词
些,程度副词
些微,程度副词
些小,程度副词
一点,程度副词
一点儿,程度副词
一些,程度副词
有点,程度副词
有点儿,程度副词
有些,程度副词
半点,程度副词
不大,程度副词
不丁点儿,程度副词
不甚,程度副词
不怎么,程度副词
聊,程度副词
没怎么,程度副词
轻度,程度副词
弱,程度副词
丝毫,程度副词
微,程度副词
相对,程度副词
不为过,程度副词
超,程度副词
超额,程度副词
超外差,程度副词
超微结构,程度副词
超物质,程度副词
出头,程度副词
多,程度副词
浮,程度副词
过,程度副词
过度,程度副词
过分,程度副词
过火,程度副词
过劲,程度副词
过了头,程度副词
过猛,程度副词
过热,程度副词
过甚,程度副词
过头,程度副词
过于,程度副词
过逾,程度副词
何止,程度副词
何啻,程度副词
开外,程度副词
苦,程度副词
老,程度副词
偏,程度副词
强,程度副词
溢,程度副词
忒,程度副词
察觉,主张词语
触目,主张词语
耳闻,主张词语
发,主张词语
发觉,主张词语
发现,主张词语
风闻,主张词语
感,主张词语
感觉,主张词语
感觉到,主张词语
感受到,主张词语
见到,主张词语
见得,主张词语
觉,主张词语
觉得,主张词语
看得出来,主张词语
窥见,主张词语
领教,主张词语
听说,主张词语
痛感,主张词语
预感,主张词语
自觉,主张词语
抱定,主张词语
当,主张词语
道,主张词语
感到,主张词语
感觉,主张词语
觉得,主张词语
看,主张词语
看待,主张词语
论,主张词语
认定,主张词语
认为,主张词语
认准,主张词语
想,主张词语
相信,主张词语
以为,主张词语
主张,主张词语
噲 ,情感正面
媢 ,情感正面
媢嫉 ,情感正面
忺 ,情感正面
爱 ,情感正面
爱不忍释 ,情感正面
爱不释手 ,情感正面
爱宠 ,情感正面
爱戴 ,情感正面
爱抚 ,情感正面
爱好 ,情感正面
爱护 ,情感正面
爱怜 ,情感正面
爱恋 ,情感正面
爱慕 ,情感正面
爱上 ,情感正面
爱屋及乌 ,情感正面
爱惜 ,情感正面
安 ,情感正面
昂扬 ,情感正面
巴 ,情感正面
巴不得 ,情感正面
巴望 ,情感正面
摆好 ,情感正面
拜 ,情感正面
拜拜 ,情感正面
拜服 ,情感正面
拜贺 ,情感正面
拜谒 ,情感正面
褒 ,情感正面
褒奖 ,情感正面
褒扬 ,情感正面
睎 ,情感正面
表扬 ,情感正面
表彰 ,情感正面
并重 ,情感正面
补台 ,情感正面
不看僧面看佛面 ,情感正面
不愧 ,情感正面
不胜欣忭 ,情感正面
不惜 ,情感正面
不厌 ,情感正面
睬 ,情感正面
采纳 ,情感正面
参拜 ,情感正面
参谒 ,情感正面
侧重 ,情感正面
馋 ,情感正面
畅快 ,情感正面
唱喏 ,情感正面
倡 ,情感正面
朝拜 ,情感正面
朝思暮想 ,情感正面
撑台面 ,情感正面
撑腰 ,情感正面
称 ,情感正面
称道 ,情感正面
称快 ,情感正面
称赏 ,情感正面
称颂 ,情感正面
称叹 ,情感正面
称羡 ,情感正面
称谢 ,情感正面
称心 ,情感正面
称心如意 ,情感正面
称心如愿 ,情感正面
称许 ,情感正面
称誉 ,情感正面
称愿 ,情感正面
称赞 ,情感正面
承 ,情感正面
承蒙 ,情感正面
承情 ,情感正面
承望 ,情感正面
承应 ,情感正面
骋怀 ,情感正面
吃醋 ,情感正面
痴 ,情感正面
痴恋 ,情感正面
痴迷 ,情感正面
痴情 ,情感正面
痴心不改 ,情感正面
痴心妄想 ,情感正面
驰念 ,情感正面
驰思 ,情感正面
崇 ,情感正面
崇拜 ,情感正面
崇敬 ,情感正面
崇尚 ,情感正面
崇仰 ,情感正面
宠 ,情感正面
宠爱 ,情感正面
宠幸 ,情感正面
酬谢 ,情感正面
踌躇满志 ,情感正面
出迎 ,情感正面
垂爱 ,情感正面
垂念 ,情感正面
垂青 ,情感正面
垂涎 ,情感正面
垂涎三尺 ,情感正面
垂涎欲滴 ,情感正面
春风得意 ,情感正面
春风满面 ,情感正面
醋意大发 ,情感正面
措意 ,情感正面
答礼 ,情感正面
答谢 ,情感正面
答应 ,情感正面
打千 ,情感正面
大快人心 ,情感正面
大喜过望 ,情感正面
戴 ,情感正面
胆敢 ,情感正面
弹冠相庆 ,情感正面
当真 ,情感正面
当之无愧 ,情感正面
倒向 ,情感正面
道贺 ,情感正面
道谢 ,情感正面
得意 ,情感正面
得意忘形 ,情感正面
点头 ,情感正面
点头称是 ,情感正面
点头哈腰 ,情感正面
电贺 ,情感正面
奠祭 ,情感正面
吊祭 ,情感正面
盯紧 ,情感正面
盯住 ,情感正面
顶礼 ,情感正面
顶礼膜拜 ,情感正面
抖 ,情感正面
睹物思人 ,情感正面
妒 ,情感正面
妒恨 ,情感正面
妒火中烧 ,情感正面
妒嫉 ,情感正面
妒忌 ,情感正面
妒羡 ,情感正面
多留个心眼儿 ,情感正面
堕入爱河 ,情感正面
堕入情网 ,情感正面
额手称庆 ,情感正面
反哺 ,情感正面
放胆 ,情感正面
放在心上 ,情感正面
费心 ,情感正面
封禅 ,情感正面
疯魔 ,情感正面
奉 ,情感正面
奉若神明 ,情感正面
奉迎 ,情感正面
俯允 ,情感正面
甘 ,情感正面
甘心 ,情感正面
甘心情愿 ,情感正面
甘愿 ,情感正面
感 ,情感正面
感恩 ,情感正面
感恩戴德 ,情感正面
感激 ,情感正面
感激不尽 ,情感正面
感激涕零 ,情感正面
感同身受 ,情感正面
感谢 ,情感正面
感兴趣 ,情感正面
敢 ,情感正面
高看 ,情感正面
高山仰止 ,情感正面
高兴 ,情感正面
歌颂 ,情感正面
给 ... 留面子 ,情感正面
给脸 ,情感正面
给面子 ,情感正面
恭而敬之 ,情感正面
恭贺 ,情感正面
恭敬 ,情感正面
恭维 ,情感正面
恭喜 ,情感正面
恭祝 ,情感正面
供奉 ,情感正面
公祭 ,情感正面
拱手 ,情感正面
顾 ,情感正面
顾及 ,情感正面
顾盼自雄 ,情感正面
顾全 ,情感正面
顾惜 ,情感正面
挂牵 ,情感正面
关爱 ,情感正面
关怀 ,情感正面
关怀备至 ,情感正面
关切 ,情感正面
关心 ,情感正面
关照 ,情感正面
关注 ,情感正面
管 ,情感正面
贯注 ,情感正面
鬼迷心窍 ,情感正面
跪拜 ,情感正面
跪叩 ,情感正面
过 ,情感正面
过奖 ,情感正面
过问 ,情感正面
过誉 ,情感正面
哈 ,情感正面
酣畅 ,情感正面
豪情满怀 ,情感正面
好 ,情感正面
好奇 ,情感正面
好情 ,情感正面
喝彩 ,情感正面
合掌 ,情感正面
贺 ,情感正面
狠抓 ,情感正面
恨不得 ,情感正面
恨不能 ,情感正面
横心 ,情感正面
厚望 ,情感正面
怀 ,情感正面
怀恋 ,情感正面
怀念 ,情感正面
怀想 ,情感正面
欢 ,情感正面
欢畅 ,情感正面
欢欢喜喜 ,情感正面
欢快 ,情感正面
欢乐 ,情感正面
欢闹 ,情感正面
欢声雷动 ,情感正面
欢腾 ,情感正面
欢天喜地 ,情感正面
欢慰 ,情感正面
欢喜 ,情感正面
欢欣 ,情感正面
欢欣鼓舞 ,情感正面
欢迎 ,情感正面
欢愉 ,情感正面
欢娱 ,情感正面
欢悦 ,情感正面
欢忭 ,情感正面
还礼 ,情感正面
回敬 ,情感正面
回礼 ,情感正面
魂牵梦系 ,情感正面
魂牵梦萦 ,情感正面
豁朗 ,情感正面
稽首 ,情感正面
极热心 ,情感正面
集中 ,情感正面
集注 ,情感正面
急 ,情感正面
嫉 ,情感正面
嫉妒 ,情感正面
冀 ,情感正面
冀求 ,情感正面
冀望 ,情感正面
祭 ,情感正面
祭拜 ,情感正面
祭奠 ,情感正面
祭扫 ,情感正面
祭祀 ,情感正面
记挂 ,情感正面
忌 ,情感正面
忌妒 ,情感正面
嘉 ,情感正面
嘉奖 ,情感正面
嘉许 ,情感正面
夹道欢迎 ,情感正面
兼顾 ,情感正面
检点 ,情感正面
见爱 ,情感正面
见义勇为 ,情感正面
奖 ,情感正面
奖励 ,情感正面
奖赏 ,情感正面
奖掖 ,情感正面
讲 ,情感正面
讲究 ,情感正面
讲求 ,情感正面
交口称誉 ,情感正面
交口称赞 ,情感正面
叫好 ,情感正面
叫绝 ,情感正面
接受 ,情感正面
皆大欢喜 ,情感正面
尽 ,情感正面
尽孝 ,情感正面
尽忠 ,情感正面
惊喜 ,情感正面
景仰 ,情感正面
敬 ,情感正面
敬爱 ,情感正面
敬奉 ,情感正面
敬服 ,情感正面
敬贺 ,情感正面
敬礼 ,情感正面
敬慕 ,情感正面
敬佩 ,情感正面
敬若神明 ,情感正面
敬畏 ,情感正面
敬仰 ,情感正面
敬重 ,情感正面
敬祝 ,情感正面
竟敢 ,情感正面
鞠躬 ,情感正面
聚焦 ,情感正面
聚精会神 ,情感正面
眷爱 ,情感正面
眷恋 ,情感正面
眷念 ,情感正面
开绿灯 ,情感正面
开心 ,情感正面
看车 ,情感正面
看得起 ,情感正面
看得上 ,情感正面
看得上眼 ,情感正面
看上 ,情感正面
看上眼 ,情感正面
看在 ,情感正面
看中 ,情感正面
看重 ,情感正面
考究 ,情感正面
磕头 ,情感正面
渴慕 ,情感正面
渴念 ,情感正面
渴盼 ,情感正面
渴求 ,情感正面
渴望 ,情感正面
渴想 ,情感正面
肯 ,情感正面
肯定 ,情感正面
肯于 ,情感正面
口角春风 ,情感正面
酷爱 ,情感正面
酷好 ,情感正面
夸 ,情感正面
夸奖 ,情感正面
夸赞 ,情感正面
快 ,情感正面
快活 ,情感正面
快乐 ,情感正面
快慰 ,情感正面
快意 ,情感正面
宽畅 ,情感正面
宽松 ,情感正面
狂喜 ,情感正面
狂想 ,情感正面
来神 ,情感正面
乐 ,情感正面
乐不可支 ,情感正面
乐颠颠 ,情感正面
乐呵呵 ,情感正面
乐乐呵呵 ,情感正面
乐陶陶 ,情感正面
乐意 ,情感正面
乐悠悠 ,情感正面
乐于 ,情感正面
乐滋滋 ,情感正面
理会 ,情感正面
理直气壮 ,情感正面
礼赞 ,情感正面
立项 ,情感正面
力主 ,情感正面
怜爱 ,情感正面
恋 ,情感正面
恋爱 ,情感正面
恋恋不舍 ,情感正面
领情 ,情感正面
留个心眼儿 ,情感正面
留神 ,情感正面
留心 ,情感正面
留意 ,情感正面
论功行赏 ,情感正面
买账 ,情感正面
满 ,情感正面
满怀豪情 ,情感正面
满怀激情 ,情感正面
满面春风 ,情感正面
满心欢喜 ,情感正面
满意 ,情感正面
满足 ,情感正面
眉飞色舞 ,情感正面
美 ,情感正面
美言 ,情感正面
美滋滋 ,情感正面
梦魂萦绕 ,情感正面
梦寐以求 ,情感正面
梦想 ,情感正面
迷 ,情感正面
迷恋 ,情感正面
迷上 ,情感正面
面有喜色 ,情感正面
鸣谢 ,情感正面
谬奖 ,情感正面
膜拜 ,情感正面
默认 ,情感正面
默许 ,情感正面
慕 ,情感正面
慕名 ,情感正面
溺爱 ,情感正面
念 ,情感正面
拍案叫绝 ,情感正面
拍手称快 ,情感正面
拍手叫好 ,情感正面
盼 ,情感正面
盼念 ,情感正面
盼望 ,情感正面
佩 ,情感正面
佩服 ,情感正面
捧场 ,情感正面
批准 ,情感正面
偏爱 ,情感正面
偏宠 ,情感正面
偏好 ,情感正面
偏重 ,情感正面
飘飘然 ,情感正面
飘飘欲仙 ,情感正面
迫切需要 ,情感正面
普天同庆 ,情感正面
期 ,情感正面
期待 ,情感正面
期盼 ,情感正面
期望 ,情感正面
祈盼 ,情感正面
起敬 ,情感正面
企 ,情感正面
企慕 ,情感正面
企盼 ,情感正面
企望 ,情感正面
器重 ,情感正面
牵肠挂肚 ,情感正面
牵挂 ,情感正面
千恩万谢 ,情感正面
敲边鼓 ,情感正面
瞧得起 ,情感正面
瞧得上眼 ,情感正面
翘盼 ,情感正面
翘企 ,情感正面
翘望 ,情感正面
钦 ,情感正面
钦佩 ,情感正面
亲热 ,情感正面
亲热亲热 ,情感正面
轻快 ,情感正面
倾慕 ,情感正面
倾向 ,情感正面
倾心 ,情感正面
情有独钟 ,情感正面
情愿 ,情感正面
庆 ,情感正面
庆贺 ,情感正面
庆幸 ,情感正面
庆祝 ,情感正面
圈定 ,情感正面
饶有兴趣 ,情感正面
热心 ,情感正面
人心大快 ,情感正面
认 ,情感正面
认可 ,情感正面
认了 ,情感正面
认命 ,情感正面
日有所思 ,情感正面
融融 ,情感正面
容 ,情感正面
容许 ,情感正面
如痴如狂 ,情感正面
如痴如醉 ,情感正面
如获至宝 ,情感正面
如意 ,情感正面
如愿以偿 ,情感正面
如醉如痴 ,情感正面
入迷 ,情感正面
入魔 ,情感正面
入神 ,情感正面
赏 ,情感正面
赏识 ,情感正面
赏赉 ,情感正面
尚 ,情感正面
烧高香 ,情感正面
奢望 ,情感正面
申谢 ,情感正面
伸张 ,情感正面
神魂颠倒 ,情感正面
神往 ,情感正面
甚感欢慰 ,情感正面
盛赞 ,情感正面
施礼 ,情感正面
十分满意 ,情感正面
示好 ,情感正面
示同意 ,情感正面
示喜 ,情感正面
释放善意 ,情感正面
手舞足蹈 ,情感正面
首肯 ,情感正面
守候 ,情感正面
守岁 ,情感正面
舒畅 ,情感正面
舒服 ,情感正面
舒坦 ,情感正面
属望 ,情感正面
属意 ,情感正面
树碑立传 ,情感正面
爽 ,情感正面
爽快 ,情感正面
爽心 ,情感正面
爽怡 ,情感正面
说好 ,情感正面
说好话 ,情感正面
说妥 ,情感正面
说项 ,情感正面
思 ,情感正面
思恋 ,情感正面
思慕 ,情感正面
思念 ,情感正面
松心 ,情感正面
颂 ,情感正面
颂扬 ,情感正面
颂赞 ,情感正面
送往迎来 ,情感正面
随心 ,情感正面
遂心 ,情感正面
遂意 ,情感正面
抬爱 ,情感正面
抬举 ,情感正面
贪 ,情感正面
贪恋 ,情感正面
贪图 ,情感正面
叹 ,情感正面
叹服 ,情感正面
叹赏 ,情感正面
叹为观止 ,情感正面
叹羡 ,情感正面
陶然 ,情感正面
陶陶 ,情感正面
陶醉 ,情感正面
特许 ,情感正面
疼 ,情感正面
疼爱 ,情感正面
疼惜 ,情感正面
提倡 ,情感正面
甜丝丝 ,情感正面
甜滋滋 ,情感正面
挑三拣四 ,情感正面
挑眼 ,情感正面
通过 ,情感正面
通融 ,情感正面
同意 ,情感正面
吐口 ,情感正面
吐气扬眉 ,情感正面
推 ,情感正面
推崇 ,情感正面
推戴 ,情感正面
推许 ,情感正面
推重 ,情感正面
推尊 ,情感正面
望 ,情感正面
望眼欲穿 ,情感正面
忘乎所以 ,情感正面
妄想 ,情感正面
维护 ,情感正面
畏 ,情感正面
温存 ,情感正面
问心无愧 ,情感正面
无愧 ,情感正面
嘻嘻哈哈 ,情感正面
稀罕 ,情感正面
希 ,情感正面
希罕 ,情感正面
希冀 ,情感正面
希图 ,情感正面
希望 ,情感正面
惜 ,情感正面
喜 ,情感正面
喜爱 ,情感正面
喜不自禁 ,情感正面
喜不自胜 ,情感正面
喜冲冲 ,情感正面
喜出望外 ,情感正面
喜好 ,情感正面
喜欢 ,情感正面
喜乐 ,情感正面
喜眉笑眼 ,情感正面
喜气洋洋 ,情感正面
喜上眉梢 ,情感正面
喜上心头 ,情感正面
喜兴 ,情感正面
喜形于色 ,情感正面
喜幸 ,情感正面
喜洋洋 ,情感正面
喜吟吟 ,情感正面
喜盈盈 ,情感正面
喜悦 ,情感正面
喜滋滋 ,情感正面
喜孜孜 ,情感正面
显扬 ,情感正面
羡 ,情感正面
羡慕 ,情感正面
相中 ,情感正面
想 ,情感正面
想念 ,情感正面
想望 ,情感正面
向 ,情感正面
向 ... 倾斜 ,情感正面
向往 ,情感正面
向着 ,情感正面
销魂 ,情感正面
消魂 ,情感正面
孝敬 ,情感正面
孝顺 ,情感正面
写意 ,情感正面
谢 ,情感正面
谢天谢地 ,情感正面
谢谢 ,情感正面
欣 ,情感正面
欣赏 ,情感正面
欣慰 ,情感正面
欣喜 ,情感正面
欣喜若狂 ,情感正面
欣羡 ,情感正面
欣幸 ,情感正面
忻 ,情感正面
心驰神往 ,情感正面
心荡神驰 ,情感正面
心甘 ,情感正面
心甘情愿 ,情感正面
心花怒放 ,情感正面
心旷神怡 ,情感正面
心满意足 ,情感正面
心疼 ,情感正面
心向 ,情感正面
心醉 ,情感正面
兴高采烈 ,情感正面
行礼 ,情感正面
需 ,情感正面
需要 ,情感正面
许 ,情感正面
许可 ,情感正面
轩然 ,情感正面
悬红 ,情感正面
悬赏 ,情感正面
眼馋 ,情感正面
眼红 ,情感正面
眼热 ,情感正面
艳羡 ,情感正面
扬眉吐气 ,情感正面
扬扬 ,情感正面
扬扬得意 ,情感正面
扬扬自得 ,情感正面
洋洋得意 ,情感正面
洋洋自得 ,情感正面
仰 ,情感正面
仰慕 ,情感正面
摇头摆尾 ,情感正面
摇头晃脑 ,情感正面
要 ,情感正面
夜有所梦 ,情感正面
一往情深 ,情感正面
揖 ,情感正面
依依不舍 ,情感正面
依允 ,情感正面
以期 ,情感正面
以求 ,情感正面
意欲 ,情感正面
溢美 ,情感正面
引颈企待 ,情感正面
引领 ,情感正面
应 ,情感正面
应承 ,情感正面
应下 ,情感正面
应许 ,情感正面
应允 ,情感正面
应准 ,情感正面
迎 ,情感正面
迎候 ,情感正面
迎接 ,情感正面
迎来 ,情感正面
迎迓 ,情感正面
拥 ,情感正面
拥戴 ,情感正面
拥护 ,情感正面
咏赞 ,情感正面
用 ,情感正面
用心良苦 ,情感正面
有心 ,情感正面
有意 ,情感正面
俞允 ,情感正面
愉 ,情感正面
愉快 ,情感正面
愉悦 ,情感正面
欲 ,情感正面
誉 ,情感正面
愿 ,情感正面
愿意 ,情感正面
跃跃欲试 ,情感正面
悦 ,情感正面
悦服 ,情感正面
允 ,情感正面
允许 ,情感正面
允准 ,情感正面
在乎 ,情感正面
在心 ,情感正面
在意 ,情感正面
赞 ,情感正面
赞成 ,情感正面
赞服 ,情感正面
赞美 ,情感正面
赞慕 ,情感正面
赞佩 ,情感正面
赞赏 ,情感正面
赞颂 ,情感正面
赞叹 ,情感正面
赞同 ,情感正面
赞羡 ,情感正面
赞许 ,情感正面
赞扬 ,情感正面
赞誉 ,情感正面
沾沾自喜 ,情感正面
照准 ,情感正面
折服 ,情感正面
珍 ,情感正面
珍爱 ,情感正面
珍视 ,情感正面
珍惜 ,情感正面
珍重 ,情感正面
正中下怀 ,情感正面
支持 ,情感正面
知冷知热 ,情感正面
知冷着热 ,情感正面
知足 ,情感正面
指靠 ,情感正面
指望 ,情感正面
志愿 ,情感正面
挚爱 ,情感正面
致贺 ,情感正面
致敬 ,情感正面
致谢 ,情感正面
中意 ,情感正面
钟 ,情感正面
钟爱 ,情感正面
钟情 ,情感正面
重 ,情感正面
重视 ,情感正面
重在 ,情感正面
瞩目 ,情感正面
瞩望 ,情感正面
主持 ,情感正面
注 ,情感正面
注意 ,情感正面
注重 ,情感正面
祝 ,情感正面
祝福 ,情感正面
祝贺 ,情感正面
祝颂 ,情感正面
祝愿 ,情感正面
抓 ,情感正面
抓紧 ,情感正面
准 ,情感正面
准许 ,情感正面
准予 ,情感正面
着迷 ,情感正面
着想 ,情感正面
着眼 ,情感正面
着眼于 ,情感正面
自得 ,情感正面
自得其乐 ,情感正面
自告奋勇 ,情感正面
自满 ,情感正面
自鸣得意 ,情感正面
自认 ,情感正面
自愿 ,情感正面
自足 ,情感正面
宗仰 ,情感正面
醉心 ,情感正面
尊 ,情感正面
尊崇 ,情感正面
尊敬 ,情感正面
尊重 ,情感正面
傧 ,情感正面
佥同 ,情感正面
跂望 ,情感正面
讴歌 ,情感正面
谒 ,情感正面
哿 ,情感正面
埽 ,情感正面
萦念 ,情感正面
揄扬 ,情感正面
叩 ,情感正面
叩拜 ,情感正面
叩首 ,情感正面
叩头 ,情感正面
哙 ,情感正面
啧啧称羡 ,情感正面
啧啧称赞 ,情感正面
喁 ,情感正面
嗟 ,情感正面
醊 ,情感正面
徼 ,情感正面
夤 ,情感正面
饫 ,情感正面
廑 ,情感正面
忮 ,情感正面
忭 ,情感正面
忭跃 ,情感正面
怏然自足 ,情感正面
怿 ,情感正面
怡然自得 ,情感正面
恺 ,情感正面
悚 ,情感正面
惬 ,情感正面
惬意 ,情感正面
慊 ,情感正面
憧憬 ,情感正面
迓 ,情感正面
嬖 ,情感正面
绻 ,情感正面
觊 ,情感正面
觊觎 ,情感正面
犒 ,情感正面
犒劳 ,情感正面
犒赏 ,情感正面
胪 ,情感正面
歆 ,情感正面
歆慕 ,情感正面
歆羡 ,情感正面
祀 ,情感正面
祗 ,情感正面
眄 ,情感正面
顒 ,情感正面
锺 ,情感正面
鹄望 ,情感正面
翊戴 ,情感正面
裣衽 ,情感正面
酹 ,情感正面
雩 ,情感正面
傒倖 ,情感负面
忷 ,情感负面
恟 ,情感负面
懆懆 ,情感负面
搥胸顿足 ,情感负面
哀 ,情感负面
哀哀切切 ,情感负面
哀愁 ,情感负面
哀怜 ,情感负面
哀悯 ,情感负面
哀戚 ,情感负面
哀凄 ,情感负面
哀切 ,情感负面
哀伤 ,情感负面
哀痛 ,情感负面
哀痛欲绝 ,情感负面
哀怨 ,情感负面
哀恸 ,情感负面
哀矜 ,情感负面
傲视 ,情感负面
懊 ,情感负面
懊恨 ,情感负面
懊悔 ,情感负面
懊恼 ,情感负面
懊丧 ,情感负面
百无聊赖 ,情感负面
败兴 ,情感负面
板 ,情感负面
板脸 ,情感负面
板面孔 ,情感负面
板起脸 ,情感负面
板着脸 ,情感负面
板着面孔 ,情感负面
半信半疑 ,情感负面
包涵 ,情感负面
包容 ,情感负面
褒贬 ,情感负面
睖睁 ,情感负面
薄 ,情感负面
抱不平 ,情感负面
抱憾 ,情感负面
抱憾终身 ,情感负面
抱恨 ,情感负面
抱恨终生 ,情感负面
抱恨终天 ,情感负面
抱疚 ,情感负面
抱愧 ,情感负面
抱歉 ,情感负面
抱怨 ,情感负面
暴跳 ,情感负面
暴跳如雷 ,情感负面
杯弓蛇影 ,情感负面
悲 ,情感负面
悲哀 ,情感负面
悲愁 ,情感负面
悲观失望 ,情感负面
悲悯 ,情感负面
悲戚 ,情感负面
悲凄 ,情感负面
悲切 ,情感负面
悲切切 ,情感负面
悲伤 ,情感负面
悲酸 ,情感负面
悲天悯人 ,情感负面
悲痛 ,情感负面
悲痛欲绝 ,情感负面
悲怆 ,情感负面
悲恸 ,情感负面
悲恻 ,情感负面
背包袱 ,情感负面
绷 ,情感负面
绷脸 ,情感负面
绷着脸 ,情感负面
鼻酸 ,情感负面
鄙 ,情感负面
鄙薄 ,情感负面
鄙贱 ,情感负面
鄙弃 ,情感负面
鄙视 ,情感负面
鄙夷 ,情感负面
鞭挞 ,情感负面
贬斥 ,情感负面
变脸 ,情感负面
变色 ,情感负面
变心 ,情感负面
表示坏情感 ,情感负面
憋 ,情感负面
憋得慌 ,情感负面
憋闷 ,情感负面
憋气 ,情感负面
憋屈 ,情感负面
憋着一肚子气 ,情感负面
勃然大怒 ,情感负面
驳难 ,情感负面
驳议 ,情感负面
不待见 ,情感负面
不甘 ,情感负面
不甘心 ,情感负面
不顾 ,情感负面
不过意 ,情感负面
不寒而栗 ,情感负面
不好过 ,情感负面
不好意思 ,情感负面
不快 ,情感负面
不落忍 ,情感负面
不满 ,情感负面
不满意 ,情感负面
不满足 ,情感负面
不念旧恶 ,情感负面
不平 ,情感负面
不容 ,情感负面
不是味儿 ,情感负面
不是滋味 ,情感负面
不是滋味儿 ,情感负面
不爽 ,情感负面
不死心 ,情感负面
不同意 ,情感负面
不闻不问 ,情感负面
不屑 ,情感负面
不屑一顾 ,情感负面
不屑于 ,情感负面
不以为然 ,情感负面
不愿 ,情感负面
不愿意 ,情感负面
不悦 ,情感负面
不赞成 ,情感负面
不赞同 ,情感负面
不忠 ,情感负面
不忠诚 ,情感负面
怖 ,情感负面
猜忌 ,情感负面
猜嫌 ,情感负面
猜疑 ,情感负面
惭 ,情感负面
惭惶 ,情感负面
惭愧 ,情感负面
惨痛 ,情感负面
仓皇失措 ,情感负面
藏奸 ,情感负面
操心 ,情感负面
诧 ,情感负面
诧异 ,情感负面
诧愕 ,情感负面
嘲骂 ,情感负面
嘲谑 ,情感负面
沉闷 ,情感负面
沉痛 ,情感负面
沉吟 ,情感负面
沉郁 ,情感负面
沉重 ,情感负面
诚惶诚恐 ,情感负面
吃不准 ,情感负面
吃错药 ,情感负面
吃后悔药 ,情感负面
痴愣 ,情感负面
持异议 ,情感负面
迟疑 ,情感负面
迟疑不决 ,情感负面
耻骂 ,情感负面
斥 ,情感负面
斥骂 ,情感负面
斥责 ,情感负面
踌躇 ,情感负面
踌躇不决 ,情感负面
踌躇不前 ,情感负面
愁 ,情感负面
愁惨 ,情感负面
愁肠百结 ,情感负面
愁眉不展 ,情感负面
愁眉紧锁 ,情感负面
愁眉苦脸 ,情感负面
愁眉锁眼 ,情感负面
愁闷 ,情感负面
愁容满面 ,情感负面
仇恨 ,情感负面
仇视 ,情感负面
臭骂 ,情感负面
出气 ,情感负面
出神 ,情感负面
吹胡子瞪眼 ,情感负面
捶胸顿足 ,情感负面
垂怜 ,情感负面
垂头丧气 ,情感负面
